policy_id,policy_type,line_of_business,policy_start_date,policy_end_date,agent_id,channel,premium_tier
POL-369540F5,Personal,Auto,2016-05-23,2023-05-22,AGT-5080,Agent,Low
POL-C1B75EAE,Personal,Homeowners,2021-11-28,2026-11-27,AGT-7269,Agent,High
POL-AAA003EC,Personal,Auto,2016-11-23,2021-11-22,AGT-2560,Direct,High
POL-911031D7,Personal,Auto,2016-09-16,2023-09-15,AGT-1420,Broker,Mid
POL-8E41D1EE,Personal,Auto,2016-05-08,2022-05-07,AGT-7053,Broker,Low
POL-93E7B38F,Personal,Auto,2018-01-19,2024-01-18,AGT-9075,Digital,Mid
POL-C535FF3E,Personal,Auto,2018-10-03,2028-09-30,AGT-2509,Direct,High
POL-113D577A,Personal,Auto,2016-11-18,2024-11-16,AGT-4250,Broker,Low
POL-8BC444D0,Personal,Auto,2017-06-28,2022-06-27,AGT-6639,Digital,Mid
POL-A9ABD579,Personal,Auto,2019-10-29,2024-10-27,AGT-2487,Broker,Low
POL-A92D8AFF,Commercial,Commercial,2017-12-06,2026-12-04,AGT-8738,Digital,High
POL-75BAC6A7,Personal,Auto,2020-07-18,2026-07-17,AGT-3028,Digital,Low
POL-31A8DCA0,Commercial,Commercial,2017-03-18,2022-03-17,AGT-5792,Broker,High
POL-3C6A8E69,Commercial,Commercial,2016-01-09,2024-01-07,AGT-4049,Digital,High
POL-FFE3B41A,Personal,Homeowners,2021-10-04,2031-10-02,AGT-7006,Broker,High
POL-BAC64084,Personal,Auto,2020-07-24,2027-07-23,AGT-2785,Agent,Mid
POL-BA10FDC8,Personal,Auto,2017-02-26,2026-02-24,AGT-1883,Digital,Low
POL-7E16CC29,Personal,Auto,2020-01-20,2027-01-18,AGT-5594,Broker,Low
POL-8BAE11CB,Personal,Auto,2018-12-20,2023-12-19,AGT-8786,Direct,High
POL-C5DE01A2,Personal,Auto,2017-04-27,2026-04-25,AGT-6695,Agent,Low
POL-E79B47E5,Commercial,Liability,2020-04-29,2030-04-27,AGT-7799,Agent,High
POL-AE9579E4,Personal,Auto,2019-08-18,2029-08-15,AGT-4900,Digital,Mid
POL-D250441F,Personal,Homeowners,2017-05-14,2022-05-13,AGT-2260,Agent,High
POL-3BD97526,Personal,Auto,2018-11-30,2026-11-28,AGT-4842,Agent,Mid
POL-BDD7D7D4,Personal,Auto,2017-09-06,2025-09-04,AGT-9886,Agent,High
POL-CF7152CE,Personal,Auto,2015-05-11,2020-05-09,AGT-8034,Direct,Low
POL-BD6393AE,Personal,Auto,2021-04-08,2031-04-06,AGT-7331,Digital,Mid
POL-1F8E401E,Personal,Auto,2018-11-10,2023-11-09,AGT-3708,Agent,Low
POL-752C3B77,Personal,Auto,2018-08-04,2024-08-02,AGT-6396,Direct,Low
POL-4A5A61E7,Personal,Auto,2018-12-02,2028-11-29,AGT-6604,Agent,Mid
POL-D564065A,Personal,Auto,2018-05-06,2026-05-04,AGT-6887,Broker,Mid
POL-267AA407,Personal,Auto,2017-01-08,2026-01-06,AGT-9035,Broker,High
POL-E6D71630,Commercial,Liability,2021-11-25,2028-11-23,AGT-7133,Agent,High
POL-B8887815,Personal,Auto,2018-03-29,2027-03-27,AGT-2993,Agent,Low
POL-53DFE760,Personal,Auto,2019-11-05,2024-11-03,AGT-2993,Digital,Mid
POL-571BC75B,Personal,Auto,2018-09-17,2027-09-15,AGT-6578,Broker,Mid
POL-02DEDC8B,Personal,Auto,2017-03-26,2022-03-25,AGT-8794,Broker,High
POL-E226FD57,Personal,Auto,2015-10-04,2021-10-02,AGT-9530,Agent,Low
POL-275A81F6,Personal,Auto,2017-01-30,2025-01-28,AGT-6486,Digital,Mid
POL-11FBC174,Commercial,Liability,2016-05-23,2023-05-22,AGT-5767,Broker,High
POL-1A7C90CA,Personal,Auto,2019-05-11,2024-05-09,AGT-8343,Agent,Low
POL-E2666335,Personal,Auto,2020-08-27,2029-08-25,AGT-9791,Digital,Mid
POL-0D377919,Personal,Auto,2017-07-15,2023-07-14,AGT-1250,Digital,Low
POL-4F7BC018,Personal,Auto,2017-08-12,2027-08-10,AGT-3790,Broker,Low
POL-6A60328F,Personal,Auto,2019-06-23,2024-06-21,AGT-4004,Broker,Mid
POL-D7C0A03F,Personal,Auto,2016-09-27,2022-09-26,AGT-6078,Agent,Low
POL-0ED4197E,Personal,Auto,2021-02-28,2027-02-27,AGT-3653,Agent,Low
POL-4B4B80D1,Personal,Auto,2017-09-20,2025-09-18,AGT-3799,Direct,Mid
POL-9ABB7217,Personal,Auto,2016-01-19,2023-01-17,AGT-1219,Agent,Mid
POL-327B0BC8,Personal,Auto,2016-02-01,2021-01-30,AGT-1033,Agent,Mid
POL-C02688F5,Personal,Auto,2021-09-22,2029-09-20,AGT-5049,Agent,High
POL-2F940BF3,Personal,Auto,2016-02-27,2026-02-24,AGT-9974,Digital,Low
POL-44DD3053,Personal,Auto,2019-10-09,2024-10-07,AGT-3660,Direct,Low
POL-AE01A1DF,Personal,Auto,2016-02-18,2022-02-16,AGT-3160,Broker,Low
POL-53392889,Personal,Auto,2016-02-23,2023-02-21,AGT-3379,Agent,Mid
POL-5C4BE35D,Commercial,Liability,2020-12-06,2029-12-04,AGT-9756,Direct,High
POL-600845AE,Personal,Auto,2016-03-05,2021-03-04,AGT-6973,Direct,High
POL-D0421DE8,Personal,Auto,2015-11-30,2021-11-28,AGT-6876,Agent,Mid
POL-315C3A09,Personal,Auto,2018-05-08,2024-05-06,AGT-2704,Agent,Mid
POL-F0AB3715,Personal,Homeowners,2020-10-18,2028-10-16,AGT-9134,Agent,High
POL-0D648917,Personal,Auto,2017-12-09,2022-12-08,AGT-2770,Broker,Mid
POL-1037049F,Personal,Auto,2016-02-12,2024-02-10,AGT-9703,Agent,Mid
POL-408F56DE,Personal,Auto,2021-05-01,2028-04-29,AGT-9571,Direct,Mid
POL-472CFEEE,Personal,Homeowners,2019-07-29,2025-07-27,AGT-6109,Agent,Mid
POL-69A3D708,Personal,Auto,2020-11-11,2030-11-09,AGT-8812,Direct,Mid
POL-29C9DC76,Commercial,Commercial,2019-03-10,2028-03-07,AGT-9996,Direct,High
POL-6B392A4C,Personal,Auto,2019-03-10,2028-03-07,AGT-6222,Agent,Mid
POL-9D40D21C,Personal,Homeowners,2017-05-15,2027-05-13,AGT-7905,Broker,High
POL-9B541AA1,Personal,Auto,2017-03-16,2023-03-15,AGT-6315,Broker,Mid
POL-311B835F,Personal,Auto,2019-04-08,2029-04-05,AGT-5713,Digital,Low
POL-6DD5207C,Personal,Auto,2019-02-17,2025-02-15,AGT-4011,Broker,Low
POL-9658D830,Personal,Auto,2021-10-30,2027-10-29,AGT-6893,Agent,High
POL-6474DA59,Personal,Auto,2018-10-18,2026-10-16,AGT-3405,Agent,Low
POL-39D9DA2B,Personal,Auto,2017-02-22,2026-02-20,AGT-2748,Direct,Mid
POL-EE15EC6F,Personal,Auto,2018-07-15,2026-07-13,AGT-3478,Broker,Mid
POL-4BCDB16D,Personal,Auto,2018-08-24,2026-08-22,AGT-1099,Agent,Low
POL-F4FBD791,Personal,Auto,2017-08-18,2024-08-16,AGT-9403,Agent,Mid
POL-A4C68672,Commercial,Commercial,2019-12-26,2027-12-24,AGT-3310,Digital,High
POL-790D329D,Personal,Auto,2018-08-23,2025-08-21,AGT-8198,Direct,Mid
POL-4D4FFBB3,Personal,Auto,2015-09-08,2022-09-06,AGT-4914,Direct,Low
POL-7F6A5348,Personal,Auto,2018-01-12,2026-01-10,AGT-4054,Digital,Low
POL-93BC1896,Commercial,Commercial,2019-01-29,2027-01-27,AGT-3052,Agent,High
POL-4E4BD182,Personal,Auto,2020-08-13,2026-08-12,AGT-8385,Agent,High
POL-02185BC7,Personal,Auto,2017-11-28,2022-11-27,AGT-5625,Direct,Mid
POL-11B28EC2,Commercial,Liability,2018-05-26,2024-05-24,AGT-5046,Agent,High
POL-4B4BF862,Commercial,Liability,2018-08-23,2025-08-21,AGT-6920,Digital,High
POL-3364B23B,Personal,Auto,2018-03-18,2023-03-17,AGT-8222,Broker,High
POL-5C89BC2F,Personal,Auto,2015-06-16,2021-06-14,AGT-6901,Agent,Mid
POL-C04B806E,Personal,Auto,2020-10-01,2030-09-29,AGT-5210,Agent,Mid
POL-4CA43BCA,Personal,Auto,2020-08-28,2026-08-27,AGT-9042,Agent,Mid
POL-F3FFCBF0,Personal,Auto,2018-02-11,2027-02-09,AGT-9060,Broker,Low
POL-762AD3D2,Personal,Auto,2018-11-17,2023-11-16,AGT-9695,Agent,High
POL-04C07C60,Personal,Auto,2015-12-05,2025-12-02,AGT-1818,Direct,High
POL-D1F9C90A,Personal,Auto,2018-06-24,2024-06-22,AGT-9015,Broker,Low
POL-416662F3,Personal,Auto,2017-05-05,2024-05-03,AGT-2738,Digital,High
POL-B5AF0CDB,Personal,Auto,2019-07-13,2028-07-10,AGT-6580,Digital,Low
POL-7A7A3FB2,Commercial,Commercial,2015-10-20,2021-10-18,AGT-6921,Broker,High
POL-20136E77,Personal,Homeowners,2019-06-15,2027-06-13,AGT-2851,Agent,High
POL-6514FAA4,Personal,Auto,2017-01-11,2026-01-09,AGT-1073,Broker,Low
POL-4446A3BC,Personal,Auto,2019-01-27,2024-01-26,AGT-9490,Digital,Low
POL-654694E3,Personal,Auto,2018-10-24,2023-10-23,AGT-9020,Direct,Mid
POL-62A9FC78,Personal,Auto,2016-10-14,2025-10-12,AGT-2573,Agent,Mid
POL-11FD71A6,Personal,Auto,2018-10-09,2024-10-07,AGT-6411,Agent,Mid
POL-EC7D4BB6,Personal,Homeowners,2020-02-16,2030-02-13,AGT-2362,Digital,High
POL-7601BDC0,Personal,Homeowners,2018-03-04,2028-03-01,AGT-6098,Digital,Mid
POL-BA99AACE,Commercial,Commercial,2015-05-25,2025-05-22,AGT-3857,Broker,High
POL-C6917B24,Personal,Homeowners,2018-03-26,2028-03-23,AGT-7764,Agent,High
POL-4437E767,Commercial,Liability,2017-05-22,2026-05-20,AGT-6161,Digital,High
POL-B46FBF0F,Personal,Auto,2019-07-23,2026-07-21,AGT-5482,Direct,Mid
POL-8F7DC2C4,Commercial,Liability,2018-04-13,2028-04-10,AGT-7132,Direct,High
POL-55D39688,Personal,Auto,2015-02-15,2022-02-13,AGT-5281,Broker,High
POL-82A72746,Personal,Auto,2018-05-27,2026-05-25,AGT-1119,Broker,Low
POL-37031BC8,Personal,Auto,2019-09-21,2024-09-19,AGT-6362,Digital,Low
POL-06FD46D8,Personal,Auto,2019-08-14,2029-08-11,AGT-8001,Agent,Low
POL-CB012910,Personal,Auto,2015-04-28,2023-04-26,AGT-5412,Agent,Mid
POL-C74145B8,Personal,Auto,2017-04-24,2027-04-22,AGT-2575,Agent,Low
POL-B3D398DD,Personal,Auto,2017-08-02,2024-07-31,AGT-1070,Direct,Low
POL-9185B036,Personal,Auto,2016-03-03,2022-03-02,AGT-3668,Digital,Mid
POL-D3F2227F,Commercial,Commercial,2017-11-01,2025-10-30,AGT-7911,Agent,High
POL-7DAADB7B,Personal,Auto,2015-11-14,2025-11-11,AGT-3898,Direct,Low
POL-D4CCBAB5,Personal,Auto,2016-01-10,2024-01-08,AGT-9604,Agent,Mid
POL-AA846A95,Personal,Auto,2019-12-21,2028-12-18,AGT-3991,Broker,Low
POL-0295015E,Personal,Auto,2017-01-09,2023-01-08,AGT-4848,Digital,Low
POL-5229E85C,Personal,Auto,2019-06-17,2028-06-14,AGT-7842,Agent,Low
POL-96009591,Personal,Homeowners,2015-09-01,2024-08-29,AGT-6524,Direct,High
POL-9A3636A6,Personal,Auto,2018-04-30,2028-04-27,AGT-1368,Digital,Mid
POL-6B2928D8,Personal,Auto,2017-03-16,2022-03-15,AGT-1686,Agent,Low
POL-0C51519B,Personal,Auto,2019-01-18,2026-01-16,AGT-2768,Agent,Low
POL-3E674854,Personal,Auto,2019-09-23,2024-09-21,AGT-8843,Direct,Low
POL-D271B919,Personal,Homeowners,2017-01-14,2024-01-13,AGT-1200,Digital,High
POL-7F1C0A2A,Personal,Auto,2018-06-26,2027-06-24,AGT-1644,Broker,Mid
POL-EC3A7520,Commercial,Commercial,2016-05-23,2024-05-21,AGT-8003,Agent,High
POL-6D16197E,Personal,Auto,2018-12-20,2027-12-18,AGT-6605,Direct,High
POL-41CFA553,Personal,Homeowners,2015-12-06,2024-12-03,AGT-9852,Direct,Mid
POL-A90EDC75,Personal,Auto,2018-10-26,2028-10-23,AGT-2976,Agent,Low
POL-535D5B0F,Personal,Homeowners,2016-09-23,2026-09-21,AGT-6935,Direct,Low
POL-C2300087,Commercial,Liability,2020-07-17,2028-07-15,AGT-2210,Agent,High
POL-6DE16ADB,Personal,Auto,2018-05-08,2028-05-05,AGT-6310,Direct,High
POL-B7C45D53,Personal,Homeowners,2018-03-02,2023-03-01,AGT-1955,Agent,High
POL-8D8EDDB7,Personal,Auto,2017-12-20,2026-12-18,AGT-9171,Agent,Mid
POL-138562FB,Personal,Auto,2017-05-21,2025-05-19,AGT-4743,Agent,Low
POL-73D1B754,Commercial,Commercial,2016-06-05,2026-06-03,AGT-3294,Broker,High
POL-1865BACE,Personal,Auto,2020-02-21,2028-02-19,AGT-9859,Agent,Mid
POL-66403193,Personal,Auto,2019-04-12,2025-04-10,AGT-1598,Digital,Mid
POL-908C8E8A,Personal,Auto,2016-08-19,2025-08-17,AGT-8198,Digital,Low
POL-58AB18B5,Personal,Auto,2019-06-05,2029-06-02,AGT-5589,Digital,Low
POL-763DD999,Personal,Homeowners,2017-08-02,2022-08-01,AGT-7187,Direct,High
POL-5A287C9C,Personal,Auto,2015-03-19,2020-03-17,AGT-3342,Agent,Mid
POL-03CD9117,Personal,Auto,2018-01-30,2026-01-28,AGT-8931,Broker,Low
POL-6B467502,Personal,Auto,2016-11-19,2024-11-17,AGT-5059,Direct,Mid
POL-79A02DBA,Personal,Auto,2016-06-06,2024-06-04,AGT-4766,Direct,Low
POL-27069632,Personal,Homeowners,2019-05-12,2024-05-10,AGT-5106,Direct,High
POL-A9818243,Commercial,Commercial,2017-04-15,2025-04-13,AGT-3667,Broker,High
POL-D2CF16D9,Personal,Auto,2020-08-28,2028-08-26,AGT-3869,Broker,Low
POL-088BD100,Personal,Auto,2019-07-25,2029-07-22,AGT-2260,Agent,High
POL-E54A14C7,Personal,Auto,2020-05-22,2027-05-21,AGT-5376,Digital,Low
POL-5D32F877,Personal,Auto,2018-12-06,2025-12-04,AGT-5272,Broker,Low
POL-5899094E,Personal,Auto,2020-11-25,2025-11-24,AGT-4420,Direct,Mid
POL-BC9BDFEE,Personal,Auto,2017-03-14,2025-03-12,AGT-9869,Agent,Mid
POL-F59BD4FB,Personal,Auto,2018-08-23,2026-08-21,AGT-2017,Direct,Low
POL-AAC865EE,Personal,Auto,2018-12-20,2024-12-18,AGT-9191,Digital,Low
POL-C0B5A495,Personal,Auto,2020-06-27,2029-06-25,AGT-8799,Broker,Low
POL-D6474BAE,Personal,Auto,2016-01-12,2026-01-09,AGT-1200,Broker,Low
POL-0FF89FA8,Personal,Homeowners,2018-02-18,2024-02-17,AGT-7310,Broker,Mid
POL-8B7BBF11,Personal,Auto,2019-09-01,2027-08-30,AGT-2882,Agent,Low
POL-851E23CE,Personal,Auto,2017-11-26,2026-11-24,AGT-1371,Digital,High
POL-2B18E963,Personal,Homeowners,2020-02-16,2025-02-14,AGT-8748,Digital,High
POL-3C4D666B,Personal,Homeowners,2017-07-19,2023-07-18,AGT-2041,Broker,High
POL-D766293C,Personal,Auto,2016-06-30,2023-06-29,AGT-3689,Agent,Low
POL-9D3F3D5A,Personal,Auto,2018-04-15,2023-04-14,AGT-1868,Direct,Low
POL-BD7003EF,Personal,Auto,2017-08-19,2024-08-17,AGT-2277,Direct,Mid
POL-538A0688,Personal,Auto,2015-11-17,2020-11-15,AGT-1555,Direct,Mid
POL-552A558E,Personal,Auto,2015-03-29,2025-03-26,AGT-8580,Agent,Mid
POL-F428930B,Personal,Auto,2016-01-20,2024-01-18,AGT-1531,Broker,Low
POL-E4B697A7,Personal,Auto,2019-05-12,2025-05-10,AGT-7832,Digital,High
POL-9C913F15,Personal,Auto,2020-04-24,2029-04-22,AGT-2413,Direct,Mid
POL-82EB5E06,Commercial,Liability,2018-09-23,2023-09-22,AGT-9233,Agent,High
POL-F2B3FA39,Personal,Auto,2016-07-14,2024-07-12,AGT-8629,Direct,Mid
POL-16DCF2B6,Personal,Homeowners,2018-01-07,2027-01-05,AGT-6664,Digital,Low
POL-2BB9EA4E,Commercial,Liability,2020-05-04,2029-05-02,AGT-8453,Broker,High
POL-2ECA5B3D,Personal,Homeowners,2019-09-26,2025-09-24,AGT-3684,Agent,High
POL-1F395D9F,Personal,Auto,2017-06-24,2025-06-22,AGT-8047,Agent,Mid
POL-861452BC,Personal,Homeowners,2016-07-24,2025-07-22,AGT-2994,Agent,Low
POL-288BEDF3,Personal,Auto,2020-04-06,2029-04-04,AGT-6531,Agent,Low
POL-A5A8FCE0,Personal,Auto,2020-04-26,2026-04-25,AGT-9273,Direct,Low
POL-E824B258,Personal,Homeowners,2015-02-17,2025-02-14,AGT-7510,Agent,High
POL-9B3BB23A,Personal,Auto,2020-01-30,2026-01-28,AGT-3426,Agent,High
POL-D36DCA85,Personal,Auto,2015-01-14,2022-01-12,AGT-7645,Agent,Mid
POL-8E881836,Personal,Auto,2015-08-16,2021-08-14,AGT-8949,Agent,High
POL-EC0A50E7,Personal,Homeowners,2019-02-27,2024-02-26,AGT-9002,Broker,Mid
POL-439DE5B6,Personal,Auto,2018-07-29,2024-07-27,AGT-7651,Agent,High
POL-45713767,Personal,Auto,2017-12-14,2022-12-13,AGT-7590,Agent,Mid
POL-A44DAFA5,Commercial,Commercial,2020-09-11,2029-09-09,AGT-8062,Digital,High
POL-9959179E,Personal,Auto,2020-07-29,2028-07-27,AGT-7627,Agent,High
POL-0D24C538,Personal,Auto,2015-02-12,2022-02-10,AGT-2203,Broker,Mid
POL-F17E8575,Personal,Auto,2018-06-28,2026-06-26,AGT-8235,Direct,Low
POL-26B82ABC,Commercial,Liability,2019-11-22,2027-11-20,AGT-2619,Broker,High
POL-6BB068AD,Personal,Auto,2018-05-21,2024-05-19,AGT-6006,Agent,Low
POL-443FBA86,Personal,Auto,2021-10-29,2027-10-28,AGT-4054,Agent,Low
POL-E8E1F0E1,Personal,Auto,2019-09-16,2029-09-13,AGT-2917,Direct,Low
POL-12451780,Personal,Homeowners,2016-04-07,2021-04-06,AGT-3536,Broker,High
POL-52D3DA75,Personal,Auto,2016-02-21,2026-02-18,AGT-1760,Broker,Low
POL-C7220032,Personal,Auto,2020-01-07,2030-01-04,AGT-4956,Broker,High
POL-AE5D066C,Commercial,Liability,2021-04-11,2027-04-10,AGT-4770,Agent,Mid
POL-1429DB9F,Personal,Auto,2015-05-02,2021-04-30,AGT-4630,Broker,Low
POL-9DF64653,Personal,Auto,2016-08-27,2022-08-26,AGT-1825,Agent,Low
POL-5652D01A,Personal,Auto,2019-07-28,2027-07-26,AGT-6460,Agent,High
POL-E8C7150A,Personal,Homeowners,2015-06-24,2021-06-22,AGT-2523,Agent,Mid
POL-968A1F19,Personal,Auto,2015-09-21,2024-09-18,AGT-8702,Agent,Low
POL-13CDCED1,Personal,Auto,2020-10-08,2027-10-07,AGT-1214,Broker,Low
POL-F93FE9B9,Personal,Auto,2020-09-17,2030-09-15,AGT-1497,Agent,Low
POL-8DC65A59,Personal,Auto,2020-11-23,2030-11-21,AGT-3701,Agent,High
POL-B646AD4E,Personal,Homeowners,2019-05-12,2026-05-10,AGT-4670,Digital,High
POL-A717906C,Personal,Auto,2017-10-28,2025-10-26,AGT-9729,Digital,Low
POL-FC7F6D77,Personal,Auto,2020-06-02,2025-06-01,AGT-5727,Agent,Low
POL-27623FD8,Commercial,Commercial,2017-03-09,2022-03-08,AGT-4410,Digital,High
POL-B798EDA1,Personal,Auto,2017-02-23,2025-02-21,AGT-8537,Direct,Mid
POL-83D4D575,Personal,Auto,2020-02-03,2027-02-01,AGT-3167,Digital,Mid
POL-D84718DE,Personal,Auto,2019-12-15,2026-12-13,AGT-9072,Direct,Mid
POL-E329C4A3,Personal,Auto,2020-03-02,2025-03-01,AGT-4630,Agent,Low
POL-B164C7F8,Personal,Auto,2016-10-31,2026-10-29,AGT-3814,Digital,Low
POL-C376CE35,Personal,Auto,2021-10-13,2028-10-11,AGT-3711,Direct,Mid
POL-3CA7FF1D,Personal,Auto,2018-06-10,2025-06-08,AGT-1087,Broker,Mid
POL-C6914ADC,Personal,Auto,2019-11-30,2026-11-28,AGT-7064,Agent,Mid
POL-A593FF14,Personal,Auto,2020-11-27,2027-11-26,AGT-6195,Direct,Mid
POL-D192672F,Personal,Auto,2017-12-04,2025-12-02,AGT-6709,Digital,High
POL-0059DEFF,Personal,Auto,2019-07-01,2028-06-28,AGT-6865,Agent,High
POL-68A3C4F1,Personal,Homeowners,2019-04-19,2027-04-17,AGT-1246,Digital,Mid
POL-3B0991C4,Personal,Auto,2019-01-16,2024-01-15,AGT-8898,Digital,High
POL-6AB47F38,Personal,Auto,2020-11-02,2030-10-31,AGT-5601,Direct,Mid
POL-F5246712,Personal,Auto,2019-11-15,2025-11-13,AGT-7222,Agent,Mid
POL-83FE73A6,Personal,Homeowners,2015-07-15,2020-07-13,AGT-1325,Agent,High
POL-A0D6B365,Personal,Auto,2016-01-26,2021-01-24,AGT-7848,Agent,Low
POL-94D96375,Personal,Auto,2021-10-28,2030-10-26,AGT-7095,Direct,Mid
POL-F1B7A36F,Personal,Auto,2021-04-19,2028-04-17,AGT-4315,Agent,Mid
POL-BDE2A5B7,Personal,Auto,2021-07-20,2026-07-19,AGT-9421,Broker,High
POL-3205F44B,Personal,Auto,2015-08-29,2024-08-26,AGT-6855,Direct,Mid
POL-06BC5C6A,Personal,Auto,2017-02-23,2023-02-22,AGT-9166,Broker,High
POL-16A11E1D,Personal,Homeowners,2019-01-23,2029-01-20,AGT-8393,Agent,Mid
POL-E83674D6,Personal,Auto,2019-01-29,2029-01-26,AGT-2851,Direct,High
POL-D77BCB3F,Commercial,Commercial,2015-12-17,2020-12-15,AGT-9967,Direct,High
POL-BA7D5061,Personal,Homeowners,2018-12-16,2027-12-14,AGT-7683,Direct,High
POL-79D07E33,Personal,Homeowners,2016-06-04,2024-06-02,AGT-2707,Broker,High
POL-086D75CD,Personal,Auto,2018-06-05,2024-06-03,AGT-8136,Direct,High
POL-7A4FD1CB,Personal,Auto,2016-05-28,2023-05-27,AGT-4860,Broker,Low
POL-DB4EEB26,Personal,Auto,2015-05-08,2022-05-06,AGT-8778,Broker,Mid
POL-BC34F8EE,Personal,Auto,2015-07-18,2020-07-16,AGT-2559,Direct,High
POL-A43345E4,Commercial,Commercial,2020-05-10,2029-05-08,AGT-3336,Digital,High
POL-F1812D96,Personal,Auto,2019-08-13,2025-08-11,AGT-4128,Digital,Mid
POL-80F409E2,Personal,Auto,2021-05-19,2031-05-17,AGT-5057,Direct,Mid
POL-B059FF81,Personal,Auto,2018-08-18,2027-08-16,AGT-6681,Digital,High
POL-BAAEBADB,Commercial,Liability,2017-12-11,2025-12-09,AGT-2993,Agent,High
POL-4C76A0A8,Personal,Auto,2017-03-17,2022-03-16,AGT-7349,Broker,Low
POL-CFD068C7,Personal,Auto,2018-01-23,2023-01-22,AGT-1218,Direct,Mid
POL-D795C333,Personal,Homeowners,2017-07-12,2022-07-11,AGT-3978,Broker,High
POL-71037F94,Commercial,Liability,2019-02-13,2026-02-11,AGT-6930,Broker,High
POL-C5BF40CA,Personal,Auto,2020-03-25,2029-03-23,AGT-3383,Digital,Low
POL-229162D6,Personal,Homeowners,2020-10-15,2025-10-14,AGT-4882,Digital,Mid
POL-061B58B2,Commercial,Commercial,2016-06-01,2025-05-30,AGT-6453,Direct,High
POL-04AE17D8,Personal,Auto,2018-07-20,2023-07-19,AGT-3232,Broker,Low
POL-6D07429C,Personal,Auto,2016-10-10,2022-10-09,AGT-9678,Agent,Mid
POL-C740D5FD,Personal,Auto,2015-02-16,2023-02-14,AGT-8623,Direct,Low
POL-F3B2C8F4,Personal,Auto,2019-06-24,2028-06-21,AGT-9738,Direct,High
POL-29EB2AE9,Personal,Auto,2018-01-13,2027-01-11,AGT-5460,Digital,High
POL-E6B11734,Personal,Auto,2019-07-02,2027-06-30,AGT-4090,Broker,Mid
POL-D1193BDC,Personal,Auto,2015-03-23,2020-03-21,AGT-9950,Direct,High
POL-206943B8,Personal,Auto,2021-11-29,2027-11-28,AGT-7555,Digital,High
POL-4C39F06B,Personal,Auto,2021-04-06,2030-04-04,AGT-8139,Broker,Mid
POL-C8121B54,Personal,Auto,2018-03-15,2023-03-14,AGT-2644,Agent,Mid
POL-EFE31B73,Personal,Auto,2020-01-06,2029-01-03,AGT-8822,Agent,Mid
POL-396D628C,Personal,Auto,2016-02-18,2025-02-15,AGT-5752,Broker,High
POL-1C0A3157,Personal,Auto,2019-03-20,2028-03-17,AGT-7959,Broker,Mid
POL-AB5D3221,Personal,Auto,2020-03-24,2026-03-23,AGT-8424,Agent,Mid
POL-AE744601,Personal,Auto,2020-09-26,2026-09-25,AGT-1953,Agent,Mid
POL-E34CC666,Commercial,Liability,2020-11-19,2026-11-18,AGT-1891,Direct,High
POL-39C832BB,Personal,Auto,2018-11-09,2025-11-07,AGT-1585,Agent,Mid
POL-2294D521,Personal,Homeowners,2020-12-15,2028-12-13,AGT-6785,Agent,High
POL-B32C382E,Personal,Auto,2019-11-24,2024-11-22,AGT-9234,Agent,Low
POL-7F642E67,Personal,Auto,2016-06-15,2024-06-13,AGT-1270,Agent,Low
POL-B8706052,Commercial,Liability,2016-05-22,2022-05-21,AGT-2243,Broker,High
POL-2025C013,Personal,Homeowners,2019-08-25,2027-08-23,AGT-5372,Agent,Mid
POL-8B0DB6E9,Personal,Auto,2018-04-27,2024-04-25,AGT-4520,Agent,Mid
POL-7A85BBB6,Personal,Auto,2018-08-09,2028-08-06,AGT-1926,Direct,Mid
POL-5D94C88B,Personal,Auto,2020-12-30,2026-12-29,AGT-6488,Digital,Mid
POL-03B1191F,Personal,Auto,2019-03-14,2029-03-11,AGT-9148,Agent,Low
POL-091AAD95,Personal,Auto,2017-10-08,2023-10-07,AGT-2906,Agent,Low
POL-5492DBA7,Commercial,Liability,2017-12-08,2022-12-07,AGT-1025,Direct,High
POL-BC1BBC7B,Personal,Auto,2018-07-16,2024-07-14,AGT-3027,Broker,Low
POL-88A81DA3,Personal,Auto,2019-05-10,2026-05-08,AGT-2661,Agent,Mid
POL-5049D6AC,Personal,Auto,2018-04-03,2028-03-31,AGT-5195,Agent,High
POL-006FF0FF,Personal,Auto,2018-03-03,2024-03-01,AGT-1965,Digital,High
POL-DB8A2CA9,Personal,Auto,2019-04-28,2028-04-25,AGT-4247,Broker,Low
POL-C1DF6AA2,Personal,Auto,2019-09-30,2028-09-27,AGT-2074,Agent,Mid
POL-45C5C249,Personal,Auto,2020-07-07,2027-07-06,AGT-7088,Agent,Low
POL-7FB33EBA,Personal,Auto,2015-03-22,2022-03-20,AGT-5222,Digital,Mid
POL-29A86011,Personal,Auto,2019-07-17,2029-07-14,AGT-1675,Digital,Mid
POL-625668DA,Personal,Auto,2018-10-23,2027-10-21,AGT-1393,Broker,High
POL-BD94A64A,Personal,Homeowners,2015-01-05,2021-01-03,AGT-5398,Broker,High
POL-CB5B782F,Personal,Auto,2019-01-08,2029-01-05,AGT-6325,Digital,Low
POL-E757B4CF,Personal,Auto,2019-12-17,2026-12-15,AGT-2568,Digital,Mid
POL-1F5A2ECE,Personal,Auto,2018-10-01,2023-09-30,AGT-3911,Direct,Mid
POL-131FB13B,Personal,Auto,2019-07-30,2028-07-27,AGT-6459,Digital,High
